0.247190426597873 0.300 140.800 11.649 	
0.246727182782656 0.400 118.000 3.464 	
0.251236575693796 0.500 114.200 9.121 	
0.245194586672301 0.600 100.800 3.899 	
0.252545127188093 0.700 94.800 5.215 	
0.245314879577017 0.800 88.200 7.662 	
0.247419197712638 0.900 88.000 8.155 	
0.250790366057787 1.000 80.600 10.922 	
0.24871169744196 1.100 76.200 5.805 	
0.245512071721975 1.200 79.800 11.054 	
0.246013474016181 1.300 66.800 5.848 	
0.243729157031553 1.400 71.400 13.722 	

0.302709780880826 0.000 310.200 14.822 	
0.295114669320161 0.100 197.400 6.189 	
0.29543093961819 0.200 165.000 4.472 	
0.297393774487037 0.300 146.600 4.561 	
0.297715116473353 0.400 145.000 14.353 	
0.295762875146557 0.500 117.000 9.301 	
0.299248377419514 0.600 106.600 6.542 	
0.30102244560167 0.700 101.800 3.701 	
0.302062392122844 0.800 94.800 14.464 	
0.296702127047616 0.900 93.200 10.183 	
0.292966090196766 1.000 84.200 7.328 	
0.300808902031438 1.100 87.600 7.232 	
0.303431948375977 1.200 81.400 12.857 	
0.295269848096326 1.300 73.800 9.338 	
0.300522652823797 1.400 78.000 9.138 	

0.343732358567833 0.000 306.200 19.690 	
0.346976287398753 0.100 219.000 3.317 	
0.347903208136166 0.200 177.800 10.085 	
0.343984163868747 0.300 149.200 7.791 	
0.3481807563942 0.400 142.400 6.189 	
0.352211069997187 0.500 132.800 9.524 	
0.351246746091663 0.600 113.600 10.550 	
0.342822358846341 0.700 107.600 5.225 	
0.343020087905222 0.800 102.200 5.357 	
0.349683479218359 0.900 102.600 3.507 	
0.347559846022768 1.000 93.000 4.583 	
0.34789483310657 1.100 91.600 7.925 	
0.348944327907431 1.200 85.600 9.072 	
0.344779861378187 1.300 89.200 7.463 	
0.343108330042126 1.400 79.000 5.339 	

0.39566187563136 0.000 311.400 4.827 	
0.394618324095863 0.100 218.600 13.240 	
0.400290305011169 0.200 191.400 11.171 	
0.39978276873368 0.300 158.600 6.656 	
0.397642429970117 0.400 141.400 4.506 	
0.399493016365503 0.500 143.000 7.348 	
0.396778023374558 0.600 128.600 9.182 	
0.39537112906733 0.700 118.800 9.365 	
0.394902407082508 0.800 106.200 8.167 	
0.397057745829748 0.900 94.600 3.286 	
0.400148040701865 1.000 102.800 6.723 	
0.393229839771158 1.100 104.200 10.474 	
0.398289681302423 1.200 96.200 9.576 	
0.398972633644002 1.300 101.400 11.327 	
0.397916889475341 1.400 89.600 11.546 	

0.447270352162216 0.000 303.400 14.977 	
0.446442211148387 0.100 227.600 18.036 	
0.440029299849452 0.200 194.200 13.008 	
0.448015822544476 0.300 165.200 5.263 	
0.449294435097422 0.400 154.800 8.614 	
0.44772322963559 0.500 144.400 8.325 	
0.450945411564916 0.600 141.400 15.978 	
0.453000547158893 0.700 128.600 12.462 	
0.451781878935912 0.800 119.400 12.095 	
0.448679330996899 0.900 119.600 10.040 	
0.447137665480627 1.000 110.200 10.803 	
0.452502809874864 1.100 106.400 3.912 	
0.44579879019047 1.200 101.000 5.148 	
0.449547844342152 1.300 104.400 6.656 	
0.448730333399354 1.400 100.400 14.381 	

0.500405412297395 0.000 311.600 4.827 	
0.499078129439446 0.100 231.400 13.372 	
0.502809996833679 0.200 202.600 8.050 	
0.504245908148787 0.300 181.000 6.364 	
0.491858733599583 0.400 167.000 11.446 	
0.50186834460707 0.500 153.200 12.112 	
0.494633755982323 0.600 151.400 10.114 	
0.500825949292131 0.700 131.600 10.991 	
0.494666376807681 0.800 138.600 7.765 	
0.500006029259219 0.900 128.000 10.440 	
0.504847189853928 1.000 126.600 6.387 	
0.497759219118589 1.100 124.200 9.985 	
0.492258046467014 1.200 115.600 8.933 	
0.498626391683109 1.300 107.800 11.389 	
0.501296967089821 1.400 104.800 7.694 	

0.550115381465425 0.000 319.400 17.911 	
0.554342948973551 0.100 238.800 5.630 	
0.545569751112431 0.200 213.400 11.887 	
0.547085600650238 0.300 187.800 16.947 	
0.550309853395896 0.400 186.000 11.045 	
0.545615155198389 0.500 163.800 8.614 	
0.547698998606166 0.600 155.600 4.219 	
0.547899555547045 0.700 157.000 16.733 	
0.550251790230373 0.800 147.800 11.520 	
0.55096020626794 0.900 139.200 5.675 	
0.547470726457194 1.000 139.200 21.510 	
0.549437845320276 1.100 136.800 23.784 	
0.542911671714312 1.200 131.000 12.708 	
0.552490107605021 1.300 132.200 17.527 	
0.547127745896378 1.400 139.000 18.042 	

0.594653974926813 0.000 314.000 20.833 	
0.592184117421956 0.100 260.400 13.315 	
0.598987021355217 0.200 220.000 14.089 	
0.600559440368089 0.300 198.400 4.099 	
0.595362642937319 0.400 191.800 16.270 	
0.595021350243558 0.500 175.400 12.198 	
0.596370072783449 0.600 170.200 10.986 	
0.598497723133023 0.700 159.600 5.595 	
0.59259565894812 0.800 157.800 16.814 	
0.600922308595996 0.900 154.000 15.017 	
0.598201148464496 1.000 156.600 10.668 	
0.601076168930072 1.100 146.800 11.584 	
0.600035841823295 1.200 145.000 14.160 	
0.602045763634734 1.300 146.200 22.709 	
0.600237187892984 1.400 140.800 7.662 	

0.646086578409921 0.000 326.800 11.584 	
0.651493909086173 0.100 254.400 16.652 	
0.648049078772304 0.200 239.000 14.629 	
0.65174920279202 0.300 219.200 12.008 	
0.650552916858717 0.400 211.600 22.233 	
0.646850612126388 0.500 195.400 14.622 	
0.649421841313319 0.600 187.000 6.519 	
0.648317664770395 0.700 177.400 12.095 	
0.649394835889736 0.800 179.800 7.563 	
0.649408499159903 0.900 176.000 14.916 	
0.646261046807367 1.000 178.000 23.119 	
0.650907074759607 1.100 173.800 9.338 	
0.65080892475963 1.200 157.400 10.310 	
0.648567154358488 1.300 160.600 7.765 	
0.643294569716879 1.400 729.400 1270.461 	

0.6973754495209 0.000 342.800 22.709 	
0.699206349533204 0.100 279.800 20.067 	
0.697435943835039 0.200 241.000 14.283 	
0.697042098686864 0.300 231.600 10.310 	
0.698195807561658 0.400 215.400 9.450 	
0.697131702266658 0.500 218.800 17.050 	
0.694878938964836 0.600 199.400 12.542 	
0.700462992553425 0.700 205.000 20.917 	
0.701098685482387 0.800 188.800 4.764 	
0.698523960860558 0.900 187.800 11.389 	
0.699843245162656 1.000 186.600 13.759 	
0.698752338706913 1.100 187.800 10.849 	
0.697843300071838 1.200 197.200 23.350 	
0.693819960733566 1.300 189.000 19.118 	
0.699894653129971 1.400 179.600 20.057 	

0.74416716464928 0.000 355.000 21.517 	
0.749615227504439 0.100 281.200 9.039 	
0.7458911140546 0.200 260.200 17.297 	
0.75073593282227 0.300 240.800 15.336 	
0.746434980732146 0.400 233.400 9.476 	
0.748092830387069 0.500 224.400 13.202 	
0.748894673886616 0.600 226.800 11.122 	
0.750119846111527 0.700 222.400 14.826 	
0.747154416262702 0.800 207.400 8.234 	
0.751108423780604 0.900 220.400 12.033 	
0.750031933968806 1.000 208.000 4.848 	
0.747855759514789 1.100 211.600 25.861 	
0.751568856938512 1.200 223.400 17.242 	
0.74845326580999 1.300 225.200 28.665 	
0.746278466754327 1.400 777.000 1243.942 	

0.798940853785804 0.000 402.000 60.071 	
0.79880631267947 0.100 321.800 26.186 	
0.801924539898786 0.200 290.000 8.276 	
0.799592142857073 0.300 269.800 7.014 	
0.796026440679902 0.400 259.800 19.980 	
0.795498624018059 0.500 250.600 24.234 	
0.798706298143935 0.600 249.400 14.876 	
0.796554702585096 0.700 244.400 11.149 	
0.79767552038108 0.800 237.200 16.529 	
0.796270213907167 0.900 232.000 9.407 	
0.797691451651136 1.000 246.600 13.722 	
0.797405948628658 1.100 237.200 23.446 	
0.804677936171832 1.200 257.200 12.458 	
0.801307663328104 1.300 240.600 21.043 	
0.795653014620279 1.400 806.000 1227.635 	

0.846585761282301 0.000 489.000 67.045 	
0.850925335226418 0.100 376.200 42.127 	
0.847073008262088 0.200 329.400 14.311 	
0.847953600593527 0.300 316.400 25.967 	
0.848461250618178 0.400 297.200 25.292 	
0.846321683802449 0.500 282.400 17.416 	
0.852015888686765 0.600 281.200 17.413 	
0.849480959742738 0.700 278.400 8.532 	
0.848143390188509 0.800 287.000 28.697 	
0.849423904745979 0.900 276.400 10.738 	
0.848264565953261 1.000 272.600 11.739 	
0.850355631836914 1.100 257.800 12.256 	
0.853152000571572 1.200 267.000 13.285 	
0.849502547719756 1.300 290.400 17.155 	
0.848812493683312 1.400 803.200 1229.194 	

0.898434341121579 0.000 1048.600 148.954 	
0.896704249776582 0.100 636.000 120.870 	
0.897570704172603 0.200 531.000 115.985 	
0.899084862770929 0.300 408.600 20.671 	
0.895081216443563 0.400 410.800 52.036 	
0.897663413520099 0.500 419.000 65.108 	
0.897341498203805 0.600 380.000 33.823 	
0.897875894738226 0.700 385.000 46.776 	
0.897317961244445 0.800 372.800 15.865 	
0.898568506919143 0.900 356.600 36.719 	
0.898272647696737 1.000 413.800 139.595 	
0.899540275341744 1.100 361.000 31.623 	
0.896374757978264 1.200 389.600 88.974 	
0.897439906309572 1.300 335.800 19.639 	
0.89809892220761 1.400 901.000 1174.631 	

